date,location_key,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_recovered_age_0,new_recovered_age_1,new_recovered_age_2,new_recovered_age_3,new_recovered_age_4,new_recovered_age_5,new_recovered_age_6,new_recovered_age_7,new_recovered_age_8,new_recovered_age_9,cumulative_recovered_age_0,cumulative_recovered_age_1,cumulative_recovered_age_2,cumulative_recovered_age_3,cumulative_recovered_age_4,cumulative_recovered_age_5,cumulative_recovered_age_6,cumulative_recovered_age_7,cumulative_recovered_age_8,cumulative_recovered_age_9,new_tested_age_0,new_tested_age_1,new_tested_age_2,new_tested_age_3,new_tested_age_4,new_tested_age_5,new_tested_age_6,new_tested_age_7,new_tested_age_8,new_tested_age_9,cumulative_tested_age_0,cumulative_tested_age_1,cumulative_tested_age_2,cumulative_tested_age_3,cumulative_tested_age_4,cumulative_tested_age_5,cumulative_tested_age_6,cumulative_tested_age_7,cumulative_tested_age_8,cumulative_tested_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,new_intensive_care_patients_age_0,new_intensive_care_patients_age_1,new_intensive_care_patients_age_2,new_intensive_care_patients_age_3,new_intensive_care_patients_age_4,new_intensive_care_patients_age_5,new_intensive_care_patients_age_6,new_intensive_care_patients_age_7,new_intensive_care_patients_age_8,new_intensive_care_patients_age_9,cumulative_intensive_care_patients_age_0,cumulative_intensive_care_patients_age_1,cumulative_intensive_care_patients_age_2,cumulative_intensive_care_patients_age_3,cumulative_intensive_care_patients_age_4,cumulative_intensive_care_patients_age_5,cumulative_intensive_care_patients_age_6,cumulative_intensive_care_patients_age_7,cumulative_intensive_care_patients_age_8,cumulative_intensive_care_patients_age_9,new_ventilator_patients_age_0,new_ventilator_patients_age_1,new_ventilator_patients_age_2,new_ventilator_patients_age_3,new_ventilator_patients_age_4,new_ventilator_patients_age_5,new_ventilator_patients_age_6,new_ventilator_patients_age_7,new_ventilator_patients_age_8,new_ventilator_patients_age_9,cumulative_ventilator_patients_age_0,cumulative_ventilator_patients_age_1,cumulative_ventilator_patients_age_2,cumulative_ventilator_patients_age_3,cumulative_ventilator_patients_age_4,cumulative_ventilator_patients_age_5,cumulative_ventilator_patients_age_6,cumulative_ventilator_patients_age_7,cumulative_ventilator_patients_age_8,cumulative_ventilator_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9
2020-10-25,AR,151,308,1203,1522,1278,923,614,337,164,48,26845,49630,201962,274487,229467,159457,93802,50029,28722,12894,0,1,1,10,11,32,70,89,87,29,47,29,194,449,1182,2895,6451,8865,8538,4469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,649,2591,3402,2824,1957,1268,707,362,128,115315,124110,479300,654447,541710,361905,212928,119821,75889,36141,47,14,38,46,43,83,102,111,99,35,14268,7360,17010,24162,23309,23472,25860,26201,22224,10920,5,0,9,3,8,17,26,33,23,3,1329,561,1034,1424,2224,3789,6079,6553,4968,1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-10-26,AR,270,568,2493,3228,2734,1910,1335,661,382,111,27115,50198,204455,277715,232201,161367,95137,50690,29104,13005,0,0,1,6,9,30,76,99,72,34,47,29,195,455,1191,2925,6527,8964,8610,4503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,915,1135,5210,6803,5623,3934,2639,1400,822,262,116230,125245,484510,661250,547333,365839,215567,121221,76711,36403,59,29,34,71,82,100,160,168,133,43,14327,7389,17044,24233,23391,23572,26020,26369,22357,10963,5,1,2,7,12,28,39,38,33,5,1334,562,1036,1431,2236,3817,6118,6591,5001,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-10-27,AR,239,613,2591,3438,2848,2010,1303,671,303,111,27354,50811,207046,281153,235049,163377,96440,51361,29407,13116,0,0,2,6,11,30,61,103,93,41,47,29,197,461,1202,2955,6588,9067,8703,4544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,1407,5554,7283,6019,4149,2791,1542,804,317,117228,126652,490064,668533,553352,369988,218358,122763,77515,36720,48,21,35,54,75,128,143,179,138,49,14375,7410,17079,24287,23466,23700,26163,26548,22495,11012,4,1,1,3,12,30,44,50,19,7,1338,563,1037,1434,2248,3847,6162,6641,5020,1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-10-28,AR,230,649,2614,3418,2853,1945,1188,696,300,103,27584,51460,209660,284571,237902,165322,97628,52057,29707,13219,0,0,1,4,14,29,67,83,93,39,47,29,198,465,1216,2984,6655,9150,8796,4583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021,1504,5994,7543,6193,4270,2662,1593,770,275,118249,128156,496058,676076,559545,374258,221020,124356,78285,36995,57,21,37,51,69,98,140,160,119,50,14432,7431,17116,24338,23535,23798,26303,26708,22614,11062,4,1,4,6,19,21,24,41,20,5,1342,564,1041,1440,2267,3868,6186,6682,5040,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-10-29,AR,246,633,2497,3055,2559,1834,1154,675,337,108,27830,52093,212157,287626,240461,167156,98782,52732,30044,13327,0,1,5,3,17,28,64,88,80,26,47,30,203,468,1233,3012,6719,9238,8876,4609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,910,1301,5702,7147,5817,3918,2521,1420,778,277,119159,129457,501760,683223,565362,378176,223541,125776,79063,37272,44,26,48,60,81,98,122,132,105,43,14476,7457,17164,24398,23616,23896,26425,26840,22719,11105,3,2,7,5,16,22,34,28,24,4,1345,566,1048,1445,2283,3890,6220,6710,5064,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-10-30,AR,208,628,2571,3129,2540,1751,1145,651,315,120,28038,52721,214728,290755,243001,168907,99927,53383,30359,13447,1,0,1,6,12,36,59,84,77,31,48,30,204,474,1245,3048,6778,9322,8953,4640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,862,1440,5892,7196,5889,4045,2556,1457,700,282,120021,130897,507652,690419,571251,382221,226097,127233,79763,37554,39,32,22,42,70,88,100,145,108,55,14515,7489,17186,24440,23686,23984,26525,26985,22827,11160,3,4,2,1,6,26,33,32,24,16,1348,570,1050,1446,2289,3916,6253,6742,5088,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-10-31,AR,166,364,1510,1958,1662,1149,749,475,190,68,28204,53085,216238,292713,244663,170056,100676,53858,30549,13515,1,1,3,2,9,28,66,91,79,40,49,31,207,476,1254,3076,6844,9413,9032,4680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723,1025,4028,4993,4193,2825,1751,1114,508,211,120744,131922,511680,695412,575444,385046,227848,128347,80271,37765,33,20,20,42,44,57,101,123,74,33,14548,7509,17206,24482,23730,24041,26626,27108,22901,11193,3,2,3,7,14,20,30,31,12,4,1351,572,1053,1453,2303,3936,6283,6773,5100,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-01,AR,118,268,1033,1386,1080,770,505,305,161,50,28322,53353,217271,294099,245743,170826,101181,54163,30710,13565,0,0,0,5,9,29,55,91,92,37,49,31,207,481,1263,3105,6899,9504,9124,4717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509,679,2463,3210,2572,1745,1228,735,378,135,121253,132601,514143,698622,578016,386791,229076,129082,80649,37900,48,16,22,40,47,76,90,121,83,25,14596,7525,17228,24522,23777,24117,26716,27229,22984,11218,3,0,4,5,4,20,25,42,15,3,1354,572,1057,1458,2307,3956,6308,6815,5115,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-02,AR,257,521,2122,2614,2252,1585,958,574,237,75,28579,53874,219393,296713,247995,172411,102139,54737,30947,13640,0,0,2,3,14,36,80,99,77,24,49,31,209,484,1277,3141,6979,9603,9201,4741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944,1141,4652,5690,4912,3260,2103,1268,627,206,122197,133742,518795,704312,582928,390051,231179,130350,81276,38106,37,18,34,49,82,105,129,153,132,52,14633,7543,17262,24571,23859,24222,26845,27382,23116,11270,4,2,3,2,8,35,32,33,24,6,1358,574,1060,1460,2315,3991,6340,6848,5139,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-03,AR,248,546,2192,2735,2336,1549,1034,559,304,98,28827,54420,221585,299448,250331,173960,103173,55296,31251,13738,0,0,0,2,11,28,59,103,82,35,49,31,209,486,1288,3169,7038,9706,9283,4776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1079,1357,5360,6711,5663,3764,2455,1432,767,285,123276,135099,524155,711023,588591,393815,233634,131782,82043,38391,52,26,50,46,76,79,126,140,134,50,14685,7569,17312,24617,23935,24301,26971,27522,23250,11320,6,1,3,5,11,15,34,37,18,9,1364,575,1063,1465,2326,4006,6374,6885,5157,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-04,AR,241,568,2300,2757,2234,1566,977,579,256,104,29068,54988,223885,302205,252565,175526,104150,55875,31507,13842,0,0,0,3,10,23,57,99,57,44,49,31,209,489,1298,3192,7095,9805,9340,4820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941,1274,5255,6504,5144,3488,2289,1373,676,281,124217,136373,529410,717527,593735,397303,235923,133155,82719,38672,55,29,43,49,54,85,102,133,123,34,14740,7598,17355,24666,23989,24386,27073,27655,23373,11354,6,3,6,8,11,18,33,30,26,5,1370,578,1069,1473,2337,4024,6407,6915,5183,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-05,AR,290,685,2417,2956,2502,1694,1067,582,316,94,29358,55673,226302,305161,255067,177220,105217,56457,31823,13936,0,0,2,3,13,34,57,90,71,38,49,31,211,492,1311,3226,7152,9895,9411,4858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,1512,6133,7655,6192,4315,2699,1467,842,271,125218,137885,535543,725182,599927,401618,238622,134622,83561,38943,38,21,41,47,57,93,119,140,114,50,14778,7619,17396,24713,24046,24479,27192,27795,23487,11404,1,5,4,6,5,24,27,42,31,5,1371,583,1073,1479,2342,4048,6434,6957,5214,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-06,AR,213,665,2388,2852,2282,1571,942,540,296,86,29571,56338,228690,308013,257349,178791,106159,56997,32119,14022,0,0,1,4,13,25,51,95,84,16,49,31,212,496,1324,3251,7203,9990,9495,4874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,973,1449,5646,6931,5391,3752,2354,1373,813,303,126191,139334,541189,732113,605318,405370,240976,135995,84374,39246,52,18,44,47,66,83,118,140,113,48,14830,7637,17440,24760,24112,24562,27310,27935,23600,11452,1,3,3,4,4,23,23,29,19,6,1372,586,1076,1483,2346,4071,6457,6986,5233,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-07,AR,129,427,1500,1813,1529,1008,716,430,165,68,29700,56765,230190,309826,258878,179799,106875,57427,32284,14090,1,0,2,0,9,30,63,68,68,26,50,31,214,496,1333,3281,7266,10058,9563,4900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774,1140,3895,4788,3998,2684,1823,1125,550,187,126965,140474,545084,736901,609316,408054,242799,137120,84924,39433,39,20,20,33,41,56,103,102,88,41,14869,7657,17460,24793,24153,24618,27413,28037,23688,11493,3,0,3,5,9,17,28,25,26,6,1375,586,1079,1488,2355,4088,6485,7011,5259,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-08,AR,116,218,793,1071,864,622,384,251,134,34,29816,56983,230983,310897,259742,180421,107259,57678,32418,14124,0,0,1,6,7,23,56,73,64,36,50,31,215,502,1340,3304,7322,10131,9627,4936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601,748,2397,3055,2468,1645,1131,722,365,129,127566,141222,547481,739956,611784,409699,243930,137842,85289,39562,41,13,22,29,39,57,97,109,81,43,14910,7670,17482,24822,24192,24675,27510,28146,23769,11536,4,1,3,5,7,11,31,20,20,6,1379,587,1082,1493,2362,4099,6516,7031,5279,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-09,AR,206,523,1867,2433,1999,1442,892,529,214,71,30022,57506,232850,313330,261741,181863,108151,58207,32632,14195,0,0,2,0,14,27,57,80,69,35,50,31,217,502,1354,3331,7379,10211,9696,4971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,956,1228,4360,5664,4687,3205,2188,1240,633,223,128522,142450,551841,745620,616471,412904,246118,139082,85922,39785,56,19,48,38,75,89,113,122,103,46,14966,7689,17530,24860,24267,24764,27623,28268,23872,11582,5,1,8,5,11,18,25,25,24,7,1384,588,1090,1498,2373,4117,6541,7056,5303,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-10,AR,265,587,2150,2694,2305,1574,1073,588,287,104,30287,58093,235000,316024,264046,183437,109224,58795,32919,14299,0,0,1,3,10,27,51,80,71,37,50,31,218,505,1364,3358,7430,10291,9767,5008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1067,1366,5183,6547,5427,3628,2487,1432,740,255,129589,143816,557024,752167,621898,416532,248605,140514,86662,40040,47,15,36,52,50,77,120,149,120,51,15013,7704,17566,24912,24317,24841,27743,28417,23992,11633,5,0,4,5,10,10,39,46,21,4,1389,588,1094,1503,2383,4127,6580,7102,5324,2027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-11,AR,242,595,2224,2767,2288,1539,1004,531,254,77,30529,58688,237224,318791,266334,184976,110228,59326,33173,14376,0,1,1,0,9,34,38,75,72,26,50,32,219,505,1373,3392,7468,10366,9839,5034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,973,1497,5245,6660,5394,3671,2423,1395,690,242,130562,145313,562269,758827,627292,420203,251028,141909,87352,40282,52,13,25,43,65,79,114,121,116,46,15065,7717,17591,24955,24382,24920,27857,28538,24108,11679,7,1,1,3,8,15,28,25,26,11,1396,589,1095,1506,2391,4142,6608,7127,5350,2038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-12,AR,204,561,2066,2640,2086,1538,926,515,251,82,30733,59249,239290,321431,268420,186514,111154,59841,33424,14458,1,0,0,3,4,22,44,81,57,27,51,32,219,508,1377,3414,7512,10447,9896,5061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885,1332,5175,6291,5065,3627,2315,1333,702,286,131447,146645,567444,765118,632357,423830,253343,143242,88054,40568,44,21,39,41,63,93,106,112,92,46,15109,7738,17630,24996,24445,25013,27963,28650,24200,11725,5,2,3,6,8,15,41,39,26,3,1401,591,1098,1512,2399,4157,6649,7166,5376,2041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-13,AR,197,581,2063,2533,2105,1498,877,545,272,111,30930,59830,241353,323964,270525,188012,112031,60386,33696,14569,0,0,0,2,9,20,53,63,57,29,51,32,219,510,1386,3434,7565,10510,9953,5090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1042,1462,5475,6653,5448,3681,2398,1414,762,285,132489,148107,572919,771771,637805,427511,255741,144656,88816,40853,42,23,42,58,64,93,119,142,114,41,15151,7761,17672,25054,24509,25106,28082,28792,24314,11766,6,5,2,13,15,18,31,48,19,7,1407,596,1100,1525,2414,4175,6680,7214,5395,2048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-14,AR,128,310,1263,1481,1322,972,648,408,158,75,31058,60140,242616,325445,271847,188984,112679,60794,33854,14644,1,0,3,1,6,20,42,64,66,27,52,32,222,511,1392,3454,7607,10574,10019,5117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872,1075,3728,4401,3895,2521,1787,1066,555,210,133361,149182,576647,776172,641700,430032,257528,145722,89371,41063,39,15,18,35,47,69,105,98,91,43,15190,7776,17690,25089,24556,25175,28187,28890,24405,11809,3,1,5,3,9,12,32,30,17,7,1410,597,1105,1528,2423,4187,6712,7244,5412,2055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-15,AR,103,239,694,875,756,529,368,209,97,28,31161,60379,243310,326320,272603,189513,113047,61003,33951,14672,0,0,1,2,8,14,47,57,64,23,52,32,223,513,1400,3468,7654,10631,10083,5140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635,760,2046,2608,2184,1451,1035,627,318,104,133996,149942,578693,778780,643884,431483,258563,146349,89689,41167,38,17,30,24,42,70,92,94,67,30,15228,7793,17720,25113,24598,25245,28279,28984,24472,11839,4,2,4,2,5,16,33,28,14,1,1414,599,1109,1530,2428,4203,6745,7272,5426,2056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-16,AR,216,553,1762,2415,1927,1323,840,441,215,81,31377,60932,245072,328735,274530,190836,113887,61444,34166,14753,0,0,0,1,6,31,38,64,71,30,52,32,223,514,1406,3499,7692,10695,10154,5170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944,1235,4376,5444,4523,3189,2153,1243,656,248,134940,151177,583069,784224,648407,434672,260716,147592,90345,41415,59,25,44,45,84,94,105,149,120,35,15287,7818,17764,25158,24682,25339,28384,29133,24592,11874,8,1,4,8,11,15,33,42,26,8,1422,600,1113,1538,2439,4218,6778,7314,5452,2064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-17,AR,193,537,1904,2247,1870,1364,890,430,198,65,31570,61469,246976,330982,276400,192200,114777,61874,34364,14818,1,0,0,3,13,23,47,80,57,26,53,32,223,517,1419,3522,7739,10775,10211,5196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,979,1432,4768,5933,4796,3398,2314,1336,706,273,135919,152609,587837,790157,653203,438070,263030,148928,91051,41688,40,23,20,58,55,75,113,118,108,54,15327,7841,17784,25216,24737,25414,28497,29251,24700,11928,5,2,4,4,9,16,31,21,17,10,1427,602,1117,1542,2448,4234,6809,7335,5469,2074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-18,AR,221,497,1937,2282,1909,1341,853,490,226,84,31791,61966,248913,333264,278309,193541,115630,62364,34590,14902,1,2,0,3,10,17,55,62,66,26,54,34,223,520,1429,3539,7794,10837,10277,5222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1072,1423,5266,6398,5168,3535,2353,1415,702,253,136991,154032,593103,796555,658371,441605,265383,150343,91753,41941,59,20,26,48,51,88,123,136,69,49,15386,7861,17810,25264,24788,25502,28620,29387,24769,11977,7,1,1,3,8,16,29,43,17,7,1434,603,1118,1545,2456,4250,6838,7378,5486,2081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-19,AR,198,528,1784,2188,1764,1268,807,426,214,77,31989,62494,250697,335452,280073,194809,116437,62790,34804,14979,0,0,2,1,4,14,47,70,55,30,54,34,225,521,1433,3553,7841,10907,10332,5252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1069,1567,5400,6542,5251,3525,2335,1326,690,262,138060,155599,598503,803097,663622,445130,267718,151669,92443,42203,46,25,25,29,37,62,91,110,82,42,15432,7886,17835,25293,24825,25564,28711,29497,24851,12019,5,2,0,5,6,10,30,26,12,12,1439,605,1118,1550,2462,4260,6868,7404,5498,2093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-20,AR,184,525,1764,2074,1608,1257,794,431,231,60,32173,63019,252461,337526,281681,196066,117231,63221,35035,15039,1,2,0,3,9,17,52,66,53,13,55,36,225,524,1442,3570,7893,10973,10385,5265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,967,1568,5444,6412,5042,3562,2299,1275,700,232,139027,157167,603947,809509,668664,448692,270017,152944,93143,42435,49,12,31,41,36,69,91,114,88,28,15481,7898,17866,25334,24861,25633,28802,29611,24939,12047,5,1,3,7,9,9,18,27,22,2,1444,606,1121,1557,2471,4269,6886,7431,5520,2095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-11-21,AR,116,307,1049,1198,981,780,450,309,139,30,32289,63326,253510,338724,282662,196846,117681,63530,35174,15069,0,0,1,1,10,26,45,53,43,27,55,36,226,525,1452,3596,7938,11026,10428,5292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779,1019,3477,3952,3289,2353,1579,986,461,159,139806,158186,607424,813461,671953,451045,271596,153930,93604,42594,39,10,23,33,38,43,80,86,80,27,15520,7908,17889,25367,24899,25676,28882,29697,25019,12074,3,1,1,3,7,9,13,19,16,3,1447,607,1122,1560,2478,4278,6899,7450,5536,2098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
